time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.0,0.0,0.0,2.2581790387267304,0.0,0.0,16.345989217061796,0.0,0.0,0.40058302956277425,5.694091585055055,0.0,9.106939092473478,1.2854582855259702,3.963964522483601,0.40881771220293,2.0070165410089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66654534042418,63.933523019645236,0.0,0.07965267582046488,0.0,0.0,0.0,1197.214684343865,11.182187928447926,0.0,0.0,0.0,0.0,543.0936231335598,0.0,0.0,0.880743197314556,0.5301556109340432,152.27333546784124,20.681134798379425,130.18131760230483,0.0,0.0,130.75561708242458,0.0,0.021537520976666752,1178.2929710083358,0.1037043628363048,49.197390847950196,0.09195999877585972,0.0,5.369795537588371,0.0,3.3472722054186215,0.0,2.523022568165032,2.036156724192771,0.0,68.14409678443036,2.1412351632805677,80.03141342440017,0.0,22.30646162698368,6.045040085405798,4.5168976307015996,0.0,0.0,0.0
0.050016672224074694,0.0,0.0,2.2581790387267304,0.0,0.0,14.061223217283642,0.0,0.0,0.40058302956277425,5.223521185178646,0.0,9.106939092473478,1.2854582855259702,3.963964522483601,0.40881771220293,2.0070165410089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.012473935063422,56.975689224239545,0.0,0.07965267582046488,0.0,0.0,0.0,1196.143592141028,10.480462819449736,0.0,0.0,0.0,0.0,562.0709756667846,0.0,0.0,0.880743197314556,0.5301556109340432,151.28229376877331,18.94676676179846,246.1369849810909,0.0,0.0,353.38568088086487,0.0,0.021537520976666752,1359.2319779618392,0.1037043628363048,48.48270177159672,0.09195999877585972,0.0,4.805688563373823,0.0,2.9366782153832993,0.0,2.523022568165032,2.036156724192771,42.647885669239784,87.76275848012946,2.1412351632805677,74.51465834358501,0.0,19.933899002294005,6.045040085405798,4.5168976307015996,0.0,0.0,0.0
0.10003334444814939,0.0,0.0,2.2581790387267304,0.0,21.423885455541633,12.095811270419109,0.0,24.840621070711784,0.40058302956277425,4.803512512887242,0.0,9.106939092473478,1.2854582855259702,3.963964522483601,0.40881771220293,2.0070165410089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.504868395460402,50.78289610060672,14.143437539982507,0.07965267582046488,0.0,0.0,0.0,1152.985724140524,9.822773022227688,0.0,0.0,0.0,0.0,538.7253971945022,0.0,0.0,0.880743197314556,0.5301556109340432,140.1380912635074,17.357846457354903,368.75235208025947,0.0,8.554359294465927,446.81032567287815,0.0,0.021537520976666752,1214.887229154429,0.1037043628363048,44.577333316353695,0.09195999877585972,0.0,4.300842330462013,0.0,2.576449967979559,0.0,2.523022568165032,2.036156724192771,40.45577173336499,78.50848182265347,2.1412351632805677,67.1398195872035,0.0,17.81368740619155,6.045040085405798,4.5168976307015996,0.0,0.0,0.0
0.1500500166722241,0.0,0.0,2.2581790387267304,0.0,18.903064351140124,10.40511530511883,0.0,22.792128321811887,0.40058302956277425,4.428632729096131,0.0,9.106939092473478,1.2854582855259702,3.963964522483601,0.40881771220293,2.0070165410089023,0.0,0.0,0.0,0.0,8.788158597540464,0.0,0.0,15.130758301717945,45.27102789105452,162.48007699577408,0.07965267582046488,1.0525574488183518,0.0,0.0,1028.8326560523778,64.16957248386441,0.0,0.0,0.0,0.0,529.0433227832674,0.0,0.0,45.35409629953081,0.5301556109340432,129.81482540425372,15.902176138851445,630.3186277813273,0.0,7.650188476939718,416.16067500209476,0.0,0.021537520976666752,1085.871338082814,0.1037043628363048,40.98654736288308,0.09195999877585972,11.388621177631473,56.22396246600293,0.0,2.260409170665935,0.0,2.523022568165032,2.036156724192771,38.376332684539015,76.39035425358142,2.1412351632805677,82.45514988213426,0.0,15.918985621038393,6.045040085405798,4.5168976307015996,0.0,0.0,0.0
0.20006668889629878,0.0,0.0,2.2581790387267304,0.0,16.678853713061393,8.95073681942183,0.0,20.912565273010635,0.40058302956277425,4.094033112963687,0.0,9.106939092473478,1.2854582855259702,3.963964522483601,0.40881771220293,2.0070165410089023,0.0,0.0,0.0,0.0,8.105569388949291,0.0,0.0,13.878322503182448,40.36520988908589,144.09459684616363,0.07965267582046488,0.9204953354616539,0.0,0.0,918.048384549362,60.14268431060133,0.0,0.0,0.0,0.0,524.529667529237,0.0,0.0,46.12103956857138,0.5301556109340432,121.35490147067978,14.56858219916788,675.4453707131918,0.0,6.841585868747596,377.08415557429674,16.82222733839337,0.021537520976666752,970.5564043205577,0.1037043628363048,37.685006302121124,0.09195999877585972,10.033454703026042,50.31753774117276,2.8314643536920308,23.609718487379325,0.0,2.523022568165032,2.036156724192771,36.403778623721124,68.3352580819958,2.1412351632805677,74.29442383619853,0.0,14.225808658511061,6.045040085405798,4.5168976307015996,0.0,0.0,0.0
0.2500833611203735,0.0,0.0,2.2581790387267304,0.0,14.716352299210424,7.699644280345738,0.0,19.188001206102356,0.40058302956277425,3.795385289694381,0.0,9.106939092473478,1.2854582855259702,3.963964522483601,0.40881771220293,2.0070165410089023,0.0,0.0,0.0,0.0,7.47599809474896,0.0,0.0,12.736788187969932,36.47250319643255,127.78953990818043,0.07965267582046488,0.805002751780318,0.0,0.0,819.1932937423838,56.3684964967283,0.0,0.0,0.0,0.0,686.876192765762,0.0,0.0,41.62369583852158,0.5301556109340432,134.07190005003162,13.34682624501428,702.2867460770162,0.0,6.118450082605298,520.1078201558536,22.14387157317864,0.021537520976666752,889.6046994782971,0.1037043628363048,34.64941022621748,0.09195999877585972,8.839543707319265,45.031584573866205,2.5652453640656767,21.19865959602854,0.0,2.523022568165032,2.036156724192771,34.532612811315666,61.12954141811735,2.1412351632805677,66.94138307450403,0.0,12.712722012982912,6.045040085405798,4.5168976307015996,0.0,0.0,0.0
0.3001000333444482,0.0,0.0,2.2581790387267304,0.0,24.26804239881205,6.623423722131002,0.0,17.605653134828597,0.40058302956277425,3.5288266819495093,0.0,9.106939092473478,1.2854582855259702,3.963964522483601,0.40881771220293,2.0070165410089023,0.0,0.0,0.0,0.0,6.895326096176974,0.0,0.0,11.69633516419514,32.53411588414184,113.32948475095175,0.07965267582046488,0.7040007877648625,0.0,0.0,740.7810560023049,52.83115502923382,0.0,0.0,0.0,0.0,642.2867626967657,0.0,0.0,37.57343360905504,0.5301556109340432,124.19549524187146,12.227530159925463,700.9017351601859,0.0,5.471747775439071,475.1903870417279,25.25169880627181,0.021537520976666752,795.1323978843479,0.1037043628363048,31.85833624228266,0.09195999877585972,7.787699549102762,41.23065679256241,2.324056767793988,18.59832132458261,0.0,2.523022568165032,2.036156724192771,32.75762693879397,54.68364495887885,2.1412351632805677,60.3160836358253,0.0,11.360570380888115,6.045040085405798,4.5168976307015996,0.0,0.0,0.0
0.35011670556852287,0.0,0.0,2.2581790387267304,0.0,37.559559629359576,5.697632463800007,0.0,16.15379493825835,0.40058302956277425,3.2909092053617903,0.0,9.106939092473478,1.2854582855259702,3.963964522483601,0.40881771220293,17.285455987281583,0.0,0.0,0.0,0.0,6.359756180701363,0.0,0.0,10.748011707492443,29.0287699881471,100.50566057262354,0.07965267582046488,0.6156713110266656,0.0,0.0,721.3745293417244,49.515797601137464,0.0,0.0,0.0,0.0,735.5895255830851,0.0,0.0,33.92580786928078,0.5301556109340432,115.04664460734138,11.202100168095225,647.5169174069671,0.0,4.893399858401911,430.5711306722065,22.740010976982095,0.021537520976666752,726.8477769017557,0.1037043628363048,29.29208872798323,0.09195999877585972,6.861017395434774,36.89929935242904,3.81280079652827,16.31695419669236,0.0,2.523022568165032,2.036156724192771,31.073875122614492,48.917445140942405,2.1412351632805677,54.34650203443808,0.0,10.152236398845304,6.045040085405798,4.5168976307015996,0.0,0.0,0.0
0.40013337779259756,0.0,0.0,2.2581790387267304,0.0,33.14015071510511,4.901244034559553,0.0,14.821664330677358,0.40058302956277425,3.078555243914514,0.0,9.106939092473478,1.2854582855259702,3.963964522483601,0.40881771220293,15.068899832760769,0.0,0.0,0.0,0.0,5.865784314726994,0.0,0.0,9.883661139745469,25.90884949018174,89.13291563475043,0.07965267582046488,0.53842433938479,0.0,0.0,643.6971601285447,46.40848805640251,0.0,0.0,0.0,0.0,713.2448883483063,0.0,0.0,30.640793943555018,0.5301556109340432,197.42450061612223,10.26266588561169,598.1981895350718,0.0,4.376181765883935,390.14153039202665,20.478150674998606,0.021537520976666752,649.6596083830518,0.1037043628363048,26.932557511621997,0.09195999877585972,6.044603921599916,33.02296144700222,3.454314739483018,14.315430895650035,0.0,2.523022568165032,2.036156724192771,29.476669175844698,44.3239607439339,2.1412351632805677,48.96773624092642,0.0,9.072423285607208,6.045040085405798,4.5168976307015996,0.0,0.0,0.0
0.45015005001667224,0.0,0.0,2.2581790387267304,0.0,29.240747766898238,4.21617103426322,0.0,24.351343266138276,0.40058302956277425,2.889018321715759,0.0,9.106939092473478,1.2854582855259702,3.963964522483601,0.40881771220293,13.173915729390773,0.0,0.0,0.0,0.0,5.4101803977134955,0.0,0.0,9.095847423701004,23.13197633201822,79.04705521587712,0.07965267582046488,23.567933855101813,0.0,0.0,574.3841157333296,43.496175652297495,0.0,0.0,0.0,0.0,839.8777994029839,0.0,0.0,27.682342772862892,0.5301556109340432,182.88121902528076,9.402014375892398,652.934348297493,0.0,3.9136320720505196,353.50814564646106,94.34242118405079,0.021537520976666752,581.639824846663,0.1037043628363048,24.76309104825449,0.09195999877585972,5.325338079588806,29.55384011351832,3.1295343240448776,12.559426321864924,0.0,2.523022568165032,2.036156724192771,27.961559694648464,53.534287016090026,2.1412351632805677,44.12131894355078,0.0,8.10746138783697,6.045040085405798,4.5168976307015996,0.0,0.0,0.0
