time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0.0,0.0,0.0,2.258264222736295,0.0,0.0,16.345954380149326,0.0,0.0,0.4005104307707211,5.693563080097019,0.0,9.107130163894034,1.2855893266061897,3.964141076064087,0.4088855368872385,2.007124519897518,0.0,0.0,0.0,0.0,0.0,19.666458661386617,63.93389560562929,0.0,0.0,0.0,1197.2147470834786,11.18090414319914,0.0,0.0,0.0,0.0,543.0936956458194,0.0,0.0,0.8807106487395905,0.5302995874139008,152.2734901278453,20.680972213975295,130.18094885731583,0.0,0.0,130.75541658823556,0.0,0.021642247289904094,1178.292049214206,0.10381628758589072,49.19742963851671,0.09204315875698808,0.0,5.37025613165157,0.0,3.3472854942810466,0.0,2.523108505324341,2.0362714956864116,2.1413243260952584,80.0306819592119,0.0,22.306759104186323,6.04518042579142,4.516970663872036,0.0,0.0,0.0
0.03334444814938313,0.0,0.0,2.258264222736295,0.0,0.0,14.061190527095649,0.0,0.0,0.4005104307707211,5.223066585885572,0.0,9.107130163894034,1.2855893266061897,3.964141076064087,0.4088855368872385,2.007124519897518,0.0,0.0,0.0,0.0,0.0,18.01240642360346,56.97600849862903,0.0,0.0,0.0,1196.1431231517558,10.479260092759281,0.0,0.0,0.0,0.0,562.0701806604015,0.0,0.0,0.8807106487395905,0.5302995874139008,151.28177159462362,18.94662153968156,246.1354572245916,0.0,0.0,353.3850576757145,0.0,0.021642247289904094,1359.2314244189402,0.10381628758589072,48.48230550409645,0.09204315875698808,0.0,4.806101917262817,0.0,2.936691215632061,0.0,2.523108505324341,2.0362714956864116,2.1413243260952584,74.51405650865063,0.0,19.93417003581334,6.04518042579142,4.516970663872036,0.0,0.0,0.0
0.06668889629876626,0.0,0.0,2.258264222736295,0.0,21.423026506041545,12.095781407649799,0.0,24.841416063937817,0.4005104307707211,4.803123719112229,0.0,9.107130163894034,1.2855893266061897,3.964141076064087,0.4088855368872385,2.007124519897518,0.0,0.0,0.0,0.0,0.0,16.504816490694253,50.78316754463233,14.142859267457887,0.0,0.0,1152.9858050115831,9.821646287883077,0.0,0.0,0.0,0.0,538.7248674348846,0.0,0.0,0.8807106487395905,0.5302995874139008,140.13761259811318,17.35771681899986,368.75188932935714,0.0,8.553963761602736,446.810026186277,0.0,0.021642247289904094,1214.8871100953215,0.10381628758589072,44.57697433431207,0.09204315875698808,0.0,4.301212943140498,0.0,2.576462441617454,0.0,2.523108505324341,2.0362714956864116,2.1413243260952584,67.13928997402503,0.0,17.813934596430457,6.04518042579142,4.516970663872036,0.0,0.0,0.0
0.10003334444814939,0.0,0.0,2.258264222736295,0.0,18.902305166250027,10.405088364941845,0.0,22.792852998617363,0.4005104307707211,4.428302700912492,0.0,9.107130163894034,1.2855893266061897,3.964141076064087,0.4088855368872385,2.007124519897518,0.0,0.0,8.787909102669511,0.0,0.0,15.130720590851817,45.2712567265473,162.4785986114254,0.0,0.0,1028.8328584071376,64.16885674980752,0.0,0.0,0.0,0.0,529.0429235935187,0.0,0.0,45.35434455492264,0.5302995874139008,129.81438982746147,15.902060287300127,630.3172319401198,0.0,7.649834769874405,416.1600259109866,0.0,0.021642247289904094,1085.8715210634614,0.10381628758589072,40.986222887211554,0.09204315875698808,11.388938669579968,56.224221972370366,0.0,2.2604210120530066,0.0,2.523108505324341,2.0362714956864116,2.1413243260952584,82.45463132545473,0.0,15.919211646578223,6.04518042579142,4.516970663872036,0.0,0.0,0.0
0.13337779259753252,0.0,0.0,2.258264222736295,0.0,16.678182647747754,8.950712298192435,0.0,20.913226748563492,0.4005104307707211,4.0937552029944015,0.0,9.107130163894034,1.2855893266061897,3.964141076064087,0.4088855368872385,2.007124519897518,0.0,0.0,8.105343781722649,0.0,0.0,13.878298943162727,40.36540144754377,144.09329519806582,0.0,0.0,918.048565352926,60.14202019440041,0.0,0.0,0.0,0.0,524.529695852909,0.0,0.0,46.12130875481656,0.5302995874139008,121.3549458710443,14.568478320576565,675.444233948311,0.0,6.841269445414541,377.0835861398231,16.82263282767802,0.021642247289904094,970.5567895742839,0.10381628758589072,37.68471343122819,0.09204315875698808,10.03373853027016,50.31777661056644,2.8315798429192305,23.61098931334098,0.0,2.523108505324341,2.0362714956864116,2.1413243260952584,74.29397115546082,0.0,14.226014044187366,6.04518042579142,4.516970663872036,0.0,0.0,0.0
0.16672224074691566,0.0,0.0,2.258264222736295,0.0,14.715759354696477,7.699622425470817,0.0,19.188604380558345,0.4005104307707211,3.7951540189712683,0.0,9.107130163894034,1.2855893266061897,3.964141076064087,0.4088855368872385,2.007124519897518,0.0,0.0,7.475793747488369,0.0,0.0,12.736776728402297,36.47288268057758,127.78839527515177,0.0,0.0,819.1935003184423,56.367879709995044,0.0,0.0,0.0,0.0,686.8757753485509,0.0,0.0,41.62395030767963,0.5302995874139008,134.07144351440894,13.346733509228901,702.2863994041121,0.0,6.11816729533529,520.107676797246,22.1438488404988,0.021642247289904094,889.6042697381656,0.10381628758589072,34.649146735552115,0.09204315875698808,8.839796549104266,45.03181082018033,2.5653507607128434,21.199915121820485,0.0,2.523108505324341,2.0362714956864116,2.1413243260952584,66.94098676696346,0.0,12.712908457864566,6.04518042579142,4.516970663872036,0.0,0.0,0.0
0.20006668889629878,0.0,0.0,2.258264222736295,0.0,24.266992144599712,6.623404160919731,0.0,17.606205024573267,0.4005104307707211,3.5286368049586643,0.0,9.107130163894034,1.2855893266061897,3.964141076064087,0.4088855368872385,2.007124519897518,0.0,0.0,6.895141669043971,0.0,0.0,11.696333790140935,32.53444733694132,113.32847793673871,0.0,0.0,740.7803155140194,52.830577512320595,0.0,0.0,0.0,0.0,642.2863738930268,0.0,0.0,37.573673823181835,0.5302995874139008,124.1950818551631,12.227447722619846,700.9005104377228,0.0,5.471494990612413,475.1897501658596,25.25166310338984,0.021642247289904094,795.1322515017976,0.10381628758589072,31.858099160688923,0.09204315875698808,7.7879251681584725,41.23076555028086,2.324152869465812,18.59943015722893,0.0,2.523108505324341,2.0362714956864116,2.1413243260952584,60.31573718861808,0.0,11.360739639836348,6.04518042579142,4.516970663872036,0.0,0.0,0.0
0.2334111370456819,0.0,0.0,2.258264222736295,0.0,37.558627274002006,5.6976148756543425,0.0,16.154299271067785,0.4005104307707211,3.2907562165161983,0.0,9.107130163894034,1.2855893266061897,3.964141076064087,0.4088855368872385,17.285441444886334,0.0,0.0,6.359589055209437,0.0,0.0,10.748020158773139,29.029058333853648,100.50477284647683,0.0,0.0,721.3741735061197,49.515259633574644,0.0,0.0,0.0,0.0,735.5891354083611,0.0,0.0,33.92603424449855,0.5302995874139008,115.04626377300195,11.202027171956436,647.5157501900569,0.0,4.893173894307159,430.57058373185873,22.739977958680168,0.021642247289904094,726.8481082408738,0.10381628758589072,29.291875341297516,0.09204315875698808,6.8612190819217735,36.89940596915024,3.812816898782698,16.317934044251707,0.0,2.523108505324341,2.0362714956864116,2.1413243260952584,54.34619967167738,0.0,10.152390276577853,6.04518042579142,4.516970663872036,0.0,0.0,0.0
0.26675558519506504,0.0,0.0,2.258264222736295,0.0,33.139325656017384,4.901228143693486,0.0,14.822125876280156,0.4005104307707211,3.0784353179679402,0.0,9.107130163894034,1.2855893266061897,3.964141076064087,0.4088855368872385,15.068903045073563,0.0,0.0,5.86563315951578,0.0,0.0,9.88367764702356,25.909102164265445,89.1321362199519,0.0,0.0,643.6969081114169,46.407986113231296,0.0,0.0,0.0,0.0,713.2445058992176,0.0,0.0,30.641006854620752,0.5302995874139008,197.42404772181868,10.262600462271665,598.1971224156276,0.0,4.375979452045978,390.14106453743636,20.47812036839702,0.021642247289904094,649.6600611487089,0.10381628758589072,26.932364951671985,0.09204315875698808,6.044783971161321,33.02306395945811,3.454330239985893,14.31629616892647,0.0,2.523108505324341,2.0362714956864116,2.1413243260952584,48.967477162978014,0.0,9.072563075494365,6.04518042579142,4.516970663872036,0.0,0.0,0.0
0.3001000333444482,0.0,0.0,2.258264222736295,0.0,29.2400162758581,4.216156603438989,0.0,24.35161288335943,0.4005104307707211,2.8889277828827797,0.0,9.107130163894034,1.2855893266061897,3.964141076064087,0.4088855368872385,13.173934155564325,0.0,0.0,5.4100438851733745,0.0,0.0,9.095870863970175,23.13219846282625,79.04637370181986,0.0,0.0,574.3839347674524,43.49571047407304,0.0,0.0,0.0,0.0,839.8774761918671,0.0,0.0,27.682540879091903,0.5302995874139008,182.88081505859344,9.401956644406253,652.9340437212697,0.0,3.913451126729438,353.5077872710046,94.34241959653865,0.021642247289904094,581.6400162889212,0.10381628758589072,24.762918207835057,0.09204315875698808,5.325498822118737,29.55393629739336,3.1295492297005585,12.56019032248082,0.0,2.523108505324341,2.0362714956864116,2.1413243260952584,44.121093209575314,0.0,8.107588423063628,6.04518042579142,4.516970663872036,0.0,0.0,0.0
